batch_idx,layer_idx,seq_idx,num_tokens,orig_unique_experts,reduced_unique_experts,dropped_experts
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
50,,0,1,6,6,0
50,,1,1,6,6,0
50,,2,1,6,6,0
50,,3,1,6,6,0
50,,4,1,6,6,0
50,,5,1,6,6,0
50,,6,1,6,6,0
50,,7,1,6,6,0
50,,8,1,6,6,0
50,,9,1,6,6,0
50,,10,1,6,6,0
50,,11,1,6,6,0
50,,12,1,6,6,0
50,,13,1,6,6,0
50,,14,1,6,6,0
50,,15,1,6,6,0
100,,0,1,6,6,0
100,,1,1,6,6,0
100,,2,1,6,6,0
100,,3,1,6,6,0
100,,4,1,6,6,0
100,,5,1,6,6,0
100,,6,1,6,6,0
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,6,0
100,,10,1,6,6,0
100,,11,1,6,6,0
100,,12,1,6,6,0
100,,13,1,6,6,0
100,,14,1,6,6,0
100,,15,1,6,6,0
100,,0,1,6,6,0
100,,1,1,6,6,0
100,,2,1,6,6,0
100,,3,1,6,6,0
100,,4,1,6,6,0
100,,5,1,6,6,0
100,,6,1,6,6,0
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,6,0
100,,10,1,6,6,0
100,,11,1,6,6,0
100,,12,1,6,6,0
100,,13,1,6,6,0
100,,14,1,6,6,0
100,,15,1,6,6,0
100,,0,1,6,6,0
100,,1,1,6,6,0
100,,2,1,6,6,0
100,,3,1,6,6,0
100,,4,1,6,6,0
100,,5,1,6,6,0
100,,6,1,6,6,0
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,6,0
100,,10,1,6,6,0
100,,11,1,6,6,0
100,,12,1,6,6,0
100,,13,1,6,6,0
100,,14,1,6,6,0
100,,15,1,6,6,0
100,,0,1,6,6,0
100,,1,1,6,6,0
100,,2,1,6,6,0
100,,3,1,6,6,0
100,,4,1,6,6,0
100,,5,1,6,6,0
100,,6,1,6,6,0
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,6,0
100,,10,1,6,6,0
100,,11,1,6,6,0
100,,12,1,6,6,0
100,,13,1,6,6,0
100,,14,1,6,6,0
100,,15,1,6,6,0
100,,0,1,6,6,0
100,,1,1,6,6,0
100,,2,1,6,6,0
100,,3,1,6,6,0
100,,4,1,6,6,0
100,,5,1,6,6,0
100,,6,1,6,6,0
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,6,0
100,,10,1,6,6,0
100,,11,1,6,6,0
100,,12,1,6,6,0
100,,13,1,6,6,0
100,,14,1,6,6,0
100,,15,1,6,6,0
100,,0,1,6,6,0
100,,1,1,6,6,0
100,,2,1,6,6,0
100,,3,1,6,6,0
100,,4,1,6,6,0
100,,5,1,6,6,0
100,,6,1,6,6,0
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,6,0
100,,10,1,6,6,0
100,,11,1,6,6,0
100,,12,1,6,6,0
100,,13,1,6,6,0
100,,14,1,6,6,0
100,,15,1,6,6,0
100,,0,1,6,6,0
100,,1,1,6,6,0
100,,2,1,6,6,0
100,,3,1,6,6,0
100,,4,1,6,6,0
100,,5,1,6,6,0
100,,6,1,6,6,0
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,6,0
100,,10,1,6,6,0
100,,11,1,6,6,0
100,,12,1,6,6,0
100,,13,1,6,6,0
100,,14,1,6,6,0
100,,15,1,6,6,0
100,,0,1,6,6,0
100,,1,1,6,6,0
100,,2,1,6,6,0
100,,3,1,6,6,0
100,,4,1,6,6,0
100,,5,1,6,6,0
100,,6,1,6,6,0
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,6,0
100,,10,1,6,6,0
100,,11,1,6,6,0
100,,12,1,6,6,0
