batch_idx,layer_idx,original_count,reduced_count,dropped_count,batch_size,reduction_ratio
0,,39,23,16,8,0.5897
0,,38,18,20,8,0.4737
0,,38,24,14,8,0.6316
0,,39,22,17,8,0.5641
0,,38,25,13,8,0.6579
0,,40,20,20,8,0.5000
0,,42,23,19,8,0.5476
0,,41,23,18,8,0.5610
0,,38,22,16,8,0.5789
0,,39,21,18,8,0.5385
0,,43,28,15,8,0.6512
0,,43,29,14,8,0.6744
0,,41,26,15,8,0.6341
0,,43,25,18,8,0.5814
0,,41,27,14,8,0.6585
0,,40,28,12,8,0.7000
0,,42,25,17,8,0.5952
0,,40,29,11,8,0.7250
0,,42,25,17,8,0.5952
0,,42,24,18,8,0.5714
0,,43,28,15,8,0.6512
0,,46,30,16,8,0.6522
0,,45,28,17,8,0.6222
0,,41,28,13,8,0.6829
0,,42,21,21,8,0.5000
0,,44,26,18,8,0.5909
0,,42,26,16,8,0.6190
0,,41,30,11,8,0.7317
0,,43,31,12,8,0.7209
0,,46,19,27,8,0.4130
0,,40,25,15,8,0.6250
0,,40,26,14,8,0.6500
0,,39,25,14,8,0.6410
0,,42,21,21,8,0.5000
0,,41,30,11,8,0.7317
0,,42,27,15,8,0.6429
0,,45,26,19,8,0.5778
0,,42,25,17,8,0.5952
0,,39,22,17,8,0.5641
0,,39,25,14,8,0.6410
0,,42,25,17,8,0.5952
0,,42,32,10,8,0.7619
0,,40,28,12,8,0.7000
0,,40,20,20,8,0.5000
0,,43,29,14,8,0.6744
0,,43,28,15,8,0.6512
0,,29,20,9,7,0.6897
0,,31,12,19,7,0.3871
0,,35,18,17,7,0.5143
0,,31,18,13,7,0.5806
0,,34,19,15,7,0.5588
0,,33,15,18,7,0.4545
0,,34,13,21,7,0.3824
0,,36,20,16,7,0.5556
0,,33,19,14,7,0.5758
0,,33,19,14,7,0.5758
0,,33,13,20,7,0.3939
0,,36,18,18,7,0.5000
0,,30,18,12,7,0.6000
0,,32,12,20,7,0.3750
0,,32,16,16,7,0.5000
0,,33,16,17,7,0.4848
0,,33,21,12,7,0.6364
0,,32,16,16,7,0.5000
0,,35,20,15,7,0.5714
0,,36,21,15,7,0.5833
0,,36,17,19,7,0.4722
0,,32,25,7,7,0.7812
0,,38,21,17,7,0.5526
0,,37,23,14,7,0.6216
0,,38,18,20,7,0.4737
0,,33,19,14,7,0.5758
0,,34,21,13,7,0.6176
0,,38,18,20,7,0.4737
0,,40,24,16,7,0.6000
0,,35,20,15,7,0.5714
0,,39,22,17,7,0.5641
0,,37,16,21,7,0.4324
0,,33,21,12,7,0.6364
0,,36,28,8,7,0.7778
0,,37,16,21,7,0.4324
0,,38,27,11,7,0.7105
0,,38,24,14,7,0.6316
0,,32,24,8,7,0.7500
0,,36,23,13,7,0.6389
0,,35,26,9,7,0.7429
0,,32,23,9,7,0.7188
0,,35,23,12,7,0.6571
0,,36,19,17,7,0.5278
0,,39,20,19,7,0.5128
0,,33,21,12,7,0.6364
0,,37,20,17,7,0.5405
0,,32,24,8,7,0.7500
0,,33,18,15,7,0.5455
0,,35,25,10,7,0.7143
0,,36,18,18,7,0.5000
0,,37,21,16,7,0.5676
0,,37,21,16,7,0.5676
0,,37,20,17,7,0.5405
0,,35,21,14,7,0.6000
0,,37,20,17,7,0.5405
0,,30,15,15,7,0.5000
0,,36,20,16,7,0.5556
0,,34,25,9,7,0.7353
0,,33,18,15,7,0.5455
0,,36,12,24,7,0.3333
0,,28,6,22,7,0.2143
0,,28,19,9,7,0.6786
0,,33,18,15,7,0.5455
0,,31,27,4,7,0.8710
0,,32,20,12,7,0.6250
0,,32,19,13,7,0.5938
0,,30,14,16,7,0.4667
0,,32,15,17,7,0.4688
0,,36,22,14,7,0.6111
0,,29,15,14,7,0.5172
0,,37,12,25,7,0.3243
0,,28,18,10,7,0.6429
0,,30,15,15,7,0.5000
0,,31,11,20,7,0.3548
0,,32,19,13,7,0.5938
0,,32,16,16,7,0.5000
0,,31,18,13,7,0.5806
0,,32,19,13,7,0.5938
0,,32,21,11,7,0.6562
0,,37,23,14,7,0.6216
0,,32,16,16,7,0.5000
0,,36,19,17,7,0.5278
0,,39,18,21,7,0.4615
0,,37,23,14,7,0.6216
0,,37,25,12,7,0.6757
0,,38,24,14,7,0.6316
0,,36,20,16,7,0.5556
0,,37,19,18,7,0.5135
0,,35,22,13,7,0.6286
0,,35,22,13,7,0.6286
0,,36,18,18,7,0.5000
0,,39,24,15,7,0.6154
0,,38,20,18,7,0.5263
0,,32,19,13,7,0.5938
0,,35,19,16,7,0.5429
0,,36,18,18,7,0.5000
0,,37,23,14,7,0.6216
0,,37,19,18,7,0.5135
0,,35,22,13,7,0.6286
0,,38,25,13,7,0.6579
0,,35,21,14,7,0.6000
0,,35,21,14,7,0.6000
0,,39,24,15,7,0.6154
0,,35,18,17,7,0.5143
0,,35,26,9,7,0.7429
0,,34,17,17,7,0.5000
0,,37,20,17,7,0.5405
0,,31,18,13,7,0.5806
0,,36,27,9,7,0.7500
0,,37,23,14,7,0.6216
0,,39,19,20,7,0.4872
0,,33,14,19,7,0.4242
0,,36,19,17,7,0.5278
0,,36,22,14,7,0.6111
0,,34,22,12,7,0.6471
0,,32,18,14,7,0.5625
0,,34,27,7,7,0.7941
0,,35,22,13,7,0.6286
0,,36,18,18,7,0.5000
0,,33,18,15,7,0.5455
0,,34,15,19,7,0.4412
0,,32,19,13,7,0.5938
0,,33,12,21,7,0.3636
0,,35,16,19,7,0.4571
0,,31,15,16,7,0.4839
0,,34,19,15,7,0.5588
0,,30,18,12,7,0.6000
0,,36,19,17,7,0.5278
0,,27,18,9,7,0.6667
0,,30,18,12,7,0.6000
0,,29,18,11,7,0.6207
0,,29,18,11,7,0.6207
0,,27,14,13,7,0.5185
0,,29,18,11,7,0.6207
0,,32,23,9,7,0.7188
0,,28,15,13,7,0.5357
0,,33,19,14,7,0.5758
0,,35,20,15,7,0.5714
0,,38,25,13,7,0.6579
0,,37,19,18,7,0.5135
0,,37,21,16,7,0.5676
0,,38,19,19,7,0.5000
0,,34,17,17,7,0.5000
0,,38,22,16,7,0.5789
0,,38,26,12,7,0.6842
0,,39,23,16,7,0.5897
0,,38,19,19,7,0.5000
0,,39,22,17,7,0.5641
0,,37,23,14,7,0.6216
0,,38,25,13,7,0.6579
0,,39,23,16,7,0.5897
0,,35,22,13,7,0.6286
0,,37,20,17,7,0.5405
0,,37,23,14,7,0.6216
0,,37,27,10,7,0.7297
0,,37,20,17,7,0.5405
0,,34,20,14,7,0.5882
0,,38,25,13,7,0.6579
0,,40,22,18,7,0.5500
0,,32,22,10,7,0.6875
0,,36,24,12,7,0.6667
0,,35,20,15,7,0.5714
0,,38,25,13,7,0.6579
0,,37,22,15,7,0.5946
0,,36,19,17,7,0.5278
0,,40,20,20,7,0.5000
0,,38,17,21,7,0.4474
0,,33,19,14,7,0.5758
0,,38,17,21,7,0.4474
0,,39,25,14,7,0.6410
0,,39,18,21,7,0.4615
0,,37,25,12,7,0.6757
0,,33,16,17,7,0.4848
0,,37,24,13,7,0.6486
0,,38,27,11,7,0.7105
0,,36,19,17,7,0.5278
0,,37,21,16,7,0.5676
0,,34,18,16,7,0.5294
0,,30,19,11,7,0.6333
0,,35,14,21,7,0.4000
0,,29,13,16,7,0.4483
0,,29,10,19,7,0.3448
0,,35,16,19,7,0.4571
0,,33,23,10,7,0.6970
0,,35,17,18,7,0.4857
0,,34,21,13,7,0.6176
0,,36,22,14,7,0.6111
0,,33,25,8,7,0.7576
0,,30,13,17,7,0.4333
0,,30,21,9,7,0.7000
0,,30,15,15,7,0.5000
0,,30,24,6,7,0.8000
0,,37,22,15,7,0.5946
0,,33,23,10,7,0.6970
0,,32,19,13,7,0.5938
0,,33,22,11,7,0.6667
0,,32,21,11,7,0.6562
0,,37,22,15,7,0.5946
0,,35,27,8,7,0.7714
0,,35,23,12,7,0.6571
0,,36,18,18,7,0.5000
0,,35,23,12,7,0.6571
0,,38,21,17,7,0.5526
0,,39,23,16,7,0.5897
0,,35,21,14,7,0.6000
0,,37,19,18,7,0.5135
0,,38,23,15,7,0.6053
0,,37,23,14,7,0.6216
0,,35,24,11,7,0.6857
0,,38,29,9,7,0.7632
0,,36,25,11,7,0.6944
0,,39,23,16,7,0.5897
0,,37,28,9,7,0.7568
0,,37,28,9,7,0.7568
0,,37,27,10,7,0.7297
0,,36,25,11,7,0.6944
0,,38,31,7,7,0.8158
0,,38,22,16,7,0.5789
0,,35,26,9,7,0.7429
0,,33,18,15,7,0.5455
0,,39,23,16,7,0.5897
0,,34,21,13,7,0.6176
0,,36,19,17,7,0.5278
0,,38,22,16,7,0.5789
0,,36,19,17,7,0.5278
0,,36,18,18,7,0.5000
0,,37,22,15,7,0.5946
0,,37,18,19,7,0.4865
0,,35,22,13,7,0.6286
0,,39,22,17,7,0.5641
0,,35,19,16,7,0.5429
0,,38,19,19,7,0.5000
0,,36,21,15,7,0.5833
0,,36,23,13,7,0.6389
0,,33,17,16,7,0.5152
0,,38,26,12,7,0.6842
0,,33,18,15,7,0.5455
0,,27,7,20,7,0.2593
0,,32,18,14,7,0.5625
0,,31,24,7,7,0.7742
0,,29,13,16,7,0.4483
0,,32,18,14,7,0.5625
0,,32,20,12,7,0.6250
0,,33,13,20,7,0.3939
0,,32,6,26,7,0.1875
0,,33,20,13,7,0.6061
0,,34,21,13,7,0.6176
0,,33,15,18,7,0.4545
0,,30,17,13,7,0.5667
0,,33,19,14,7,0.5758
0,,32,18,14,7,0.5625
0,,33,22,11,7,0.6667
0,,31,16,15,7,0.5161
0,,31,17,14,7,0.5484
0,,32,17,15,7,0.5312
0,,32,21,11,7,0.6562
0,,34,17,17,7,0.5000
0,,34,21,13,7,0.6176
0,,39,23,16,7,0.5897
0,,37,24,13,7,0.6486
0,,36,20,16,7,0.5556
0,,35,20,15,7,0.5714
0,,35,24,11,7,0.6857
0,,37,18,19,7,0.4865
0,,39,19,20,7,0.4872
0,,39,26,13,7,0.6667
0,,34,19,15,7,0.5588
0,,37,20,17,7,0.5405
0,,37,27,10,7,0.7297
0,,33,24,9,7,0.7273
0,,37,18,19,7,0.4865
0,,34,18,16,7,0.5294
0,,35,26,9,7,0.7429
0,,36,20,16,7,0.5556
0,,38,24,14,7,0.6316
0,,38,21,17,7,0.5526
0,,37,19,18,7,0.5135
0,,35,23,12,7,0.6571
0,,34,24,10,7,0.7059
0,,36,22,14,7,0.6111
0,,34,22,12,7,0.6471
0,,33,17,16,7,0.5152
0,,36,19,17,7,0.5278
0,,34,19,15,7,0.5588
0,,36,20,16,7,0.5556
0,,31,25,6,7,0.8065
0,,32,20,12,7,0.6250
0,,34,23,11,7,0.6765
0,,38,15,23,7,0.3947
0,,32,18,14,7,0.5625
0,,36,23,13,7,0.6389
0,,34,20,14,7,0.5882
0,,32,18,14,7,0.5625
0,,31,15,16,7,0.4839
0,,34,18,16,7,0.5294
0,,33,18,15,7,0.5455
0,,30,18,12,7,0.6000
0,,32,12,20,7,0.3750
0,,31,18,13,7,0.5806
0,,27,13,14,7,0.4815
0,,31,15,16,7,0.4839
0,,32,15,17,7,0.4688
0,,32,23,9,7,0.7188
0,,31,14,17,7,0.4516
0,,32,18,14,7,0.5625
0,,28,20,8,7,0.7143
0,,31,23,8,7,0.7419
0,,28,15,13,7,0.5357
0,,30,18,12,7,0.6000
0,,33,18,15,7,0.5455
0,,32,14,18,7,0.4375
0,,30,12,18,7,0.4000
0,,30,15,15,7,0.5000
0,,35,17,18,7,0.4857
0,,34,18,16,7,0.5294
0,,35,16,19,7,0.4571
0,,36,23,13,7,0.6389
0,,36,17,19,7,0.4722
0,,34,17,17,7,0.5000
0,,38,21,17,7,0.5526
0,,36,20,16,7,0.5556
0,,38,24,14,7,0.6316
0,,35,24,11,7,0.6857
0,,37,22,15,7,0.5946
0,,35,21,14,7,0.6000
0,,32,21,11,7,0.6562
0,,36,22,14,7,0.6111
0,,38,23,15,7,0.6053
0,,37,19,18,7,0.5135
0,,35,27,8,7,0.7714
0,,36,23,13,7,0.6389
0,,37,21,16,7,0.5676
0,,36,23,13,7,0.6389
0,,38,25,13,7,0.6579
0,,40,26,14,7,0.6500
0,,35,15,20,7,0.4286
0,,34,21,13,7,0.6176
0,,35,24,11,7,0.6857
0,,35,20,15,7,0.5714
0,,35,20,15,7,0.5714
0,,41,22,19,7,0.5366
0,,36,21,15,7,0.5833
0,,36,14,22,7,0.3889
0,,38,17,21,7,0.4474
0,,37,24,13,7,0.6486
0,,37,22,15,7,0.5946
0,,38,22,16,7,0.5789
0,,36,19,17,7,0.5278
0,,35,16,19,7,0.4571
0,,38,15,23,7,0.3947
0,,37,13,24,7,0.3514
0,,38,23,15,7,0.6053
0,,36,17,19,7,0.4722
0,,34,17,17,7,0.5000
0,,31,12,19,7,0.3871
0,,28,18,10,7,0.6429
0,,28,13,15,7,0.4643
0,,32,18,14,7,0.5625
0,,28,17,11,7,0.6071
0,,34,15,19,7,0.4412
0,,31,18,13,7,0.5806
0,,32,12,20,7,0.3750
0,,35,15,20,7,0.4286
0,,34,20,14,7,0.5882
0,,32,9,23,7,0.2812
0,,34,16,18,7,0.4706
0,,26,13,13,7,0.5000
0,,27,18,9,7,0.6667
0,,31,20,11,7,0.6452
0,,28,12,16,7,0.4286
0,,31,20,11,7,0.6452
0,,26,7,19,7,0.2692
0,,32,22,10,7,0.6875
0,,32,14,18,7,0.4375
0,,35,20,15,7,0.5714
0,,37,15,22,7,0.4054
0,,37,24,13,7,0.6486
0,,39,17,22,7,0.4359
0,,35,19,16,7,0.5429
0,,37,30,7,7,0.8108
0,,37,25,12,7,0.6757
0,,34,21,13,7,0.6176
0,,38,17,21,7,0.4474
0,,34,23,11,7,0.6765
0,,34,23,11,7,0.6765
0,,34,24,10,7,0.7059
0,,36,25,11,7,0.6944
0,,39,24,15,7,0.6154
0,,35,23,12,7,0.6571
0,,39,19,20,7,0.4872
0,,37,22,15,7,0.5946
0,,38,22,16,7,0.5789
0,,35,23,12,7,0.6571
0,,37,26,11,7,0.7027
0,,36,26,10,7,0.7222
0,,39,26,13,7,0.6667
0,,35,25,10,7,0.7143
0,,36,23,13,7,0.6389
0,,38,20,18,7,0.5263
0,,37,18,19,7,0.4865
0,,36,21,15,7,0.5833
0,,36,19,17,7,0.5278
0,,38,21,17,7,0.5526
0,,32,23,9,7,0.7188
0,,37,22,15,7,0.5946
0,,36,22,14,7,0.6111
0,,35,18,17,7,0.5143
0,,39,24,15,7,0.6154
0,,37,21,16,7,0.5676
0,,38,21,17,7,0.5526
0,,35,18,17,7,0.5143
0,,36,18,18,7,0.5000
0,,39,25,14,7,0.6410
0,,35,12,23,7,0.3429
0,,29,13,16,7,0.4483
0,,33,12,21,7,0.3636
0,,30,19,11,7,0.6333
0,,29,18,11,7,0.6207
0,,35,12,23,7,0.3429
0,,33,13,20,7,0.3939
0,,32,24,8,7,0.7500
0,,31,21,10,7,0.6774
0,,35,17,18,7,0.4857
0,,36,19,17,7,0.5278
0,,31,13,18,7,0.4194
0,,30,12,18,7,0.4000
0,,32,14,18,7,0.4375
0,,32,23,9,7,0.7188
0,,34,22,12,7,0.6471
0,,30,17,13,7,0.5667
0,,30,15,15,7,0.5000
0,,37,18,19,7,0.4865
0,,36,20,16,7,0.5556
0,,36,15,21,7,0.4167
0,,35,23,12,7,0.6571
0,,37,23,14,7,0.6216
0,,38,26,12,7,0.6842
0,,36,18,18,7,0.5000
0,,35,23,12,7,0.6571
0,,36,23,13,7,0.6389
0,,36,22,14,7,0.6111
0,,38,20,18,7,0.5263
0,,38,27,11,7,0.7105
0,,36,28,8,7,0.7778
0,,37,21,16,7,0.5676
0,,34,19,15,7,0.5588
0,,39,25,14,7,0.6410
0,,40,22,18,7,0.5500
0,,37,22,15,7,0.5946
0,,38,24,14,7,0.6316
0,,40,22,18,7,0.5500
0,,35,27,8,7,0.7714
0,,35,21,14,7,0.6000
0,,37,20,17,7,0.5405
0,,37,17,20,7,0.4595
0,,37,24,13,7,0.6486
0,,38,20,18,7,0.5263
0,,37,24,13,7,0.6486
0,,37,30,7,7,0.8108
0,,35,23,12,7,0.6571
0,,35,24,11,7,0.6857
0,,33,20,13,7,0.6061
0,,34,17,17,7,0.5000
0,,36,22,14,7,0.6111
0,,37,24,13,7,0.6486
0,,33,16,17,7,0.4848
0,,39,25,14,7,0.6410
0,,36,24,12,7,0.6667
0,,35,26,9,7,0.7429
0,,36,18,18,7,0.5000
0,,31,18,13,7,0.5806
0,,34,17,17,7,0.5000
0,,34,12,22,7,0.3529
0,,31,18,13,7,0.5806
0,,30,24,6,7,0.8000
0,,33,20,13,7,0.6061
0,,32,14,18,7,0.4375
0,,32,15,17,7,0.4688
0,,33,19,14,7,0.5758
0,,32,13,19,7,0.4062
0,,34,21,13,7,0.6176
0,,27,18,9,7,0.6667
0,,30,17,13,7,0.5667
0,,34,16,18,7,0.4706
0,,31,12,19,7,0.3871
0,,33,12,21,7,0.3636
0,,28,17,11,7,0.6071
0,,30,18,12,7,0.6000
0,,33,16,17,7,0.4848
0,,28,16,12,7,0.5714
0,,32,23,9,7,0.7188
0,,32,18,14,7,0.5625
0,,37,23,14,7,0.6216
0,,32,22,10,7,0.6875
0,,36,17,19,7,0.4722
0,,39,23,16,7,0.5897
0,,38,17,21,7,0.4474
0,,36,23,13,7,0.6389
0,,37,22,15,7,0.5946
0,,36,23,13,7,0.6389
0,,37,22,15,7,0.5946
0,,35,20,15,7,0.5714
0,,34,21,13,7,0.6176
0,,34,18,16,7,0.5294
0,,35,26,9,7,0.7429
0,,33,19,14,7,0.5758
0,,36,22,14,7,0.6111
0,,33,21,12,7,0.6364
0,,36,24,12,7,0.6667
0,,36,18,18,7,0.5000
0,,39,25,14,7,0.6410
0,,35,22,13,7,0.6286
0,,34,23,11,7,0.6765
0,,39,24,15,7,0.6154
0,,37,24,13,7,0.6486
0,,36,29,7,7,0.8056
0,,35,27,8,7,0.7714
0,,34,23,11,7,0.6765
0,,35,23,12,7,0.6571
0,,32,20,12,7,0.6250
0,,37,24,13,7,0.6486
0,,39,19,20,7,0.4872
0,,35,23,12,7,0.6571
0,,36,16,20,7,0.4444
0,,36,21,15,7,0.5833
0,,38,18,20,7,0.4737
0,,35,20,15,7,0.5714
0,,38,17,21,7,0.4474
0,,39,22,17,7,0.5641
0,,35,23,12,7,0.6571
0,,36,24,12,7,0.6667
0,,35,18,17,7,0.5143
0,,29,12,17,7,0.4138
0,,35,18,17,7,0.5143
0,,32,12,20,7,0.3750
0,,29,14,15,7,0.4828
0,,37,19,18,7,0.5135
0,,36,14,22,7,0.3889
0,,31,15,16,7,0.4839
0,,29,19,10,7,0.6552
0,,33,14,19,7,0.4242
0,,35,15,20,7,0.4286
0,,34,18,16,7,0.5294
0,,32,19,13,7,0.5938
0,,31,18,13,7,0.5806
0,,32,18,14,7,0.5625
0,,30,17,13,7,0.5667
0,,34,26,8,7,0.7647
0,,32,24,8,7,0.7500
0,,35,21,14,7,0.6000
0,,33,21,12,7,0.6364
0,,35,15,20,7,0.4286
0,,35,24,11,7,0.6857
0,,35,24,11,7,0.6857
0,,34,19,15,7,0.5588
0,,36,20,16,7,0.5556
0,,37,22,15,7,0.5946
0,,37,25,12,7,0.6757
0,,37,23,14,7,0.6216
0,,35,22,13,7,0.6286
0,,37,23,14,7,0.6216
0,,37,27,10,7,0.7297
0,,38,25,13,7,0.6579
0,,37,26,11,7,0.7027
0,,39,30,9,7,0.7692
0,,34,25,9,7,0.7353
0,,37,24,13,7,0.6486
0,,34,25,9,7,0.7353
0,,39,28,11,7,0.7179
0,,36,23,13,7,0.6389
0,,36,26,10,7,0.7222
0,,37,25,12,7,0.6757
0,,34,28,6,7,0.8235
0,,32,20,12,7,0.6250
0,,36,26,10,7,0.7222
0,,38,26,12,7,0.6842
0,,40,31,9,7,0.7750
0,,38,24,14,7,0.6316
0,,38,23,15,7,0.6053
0,,36,27,9,7,0.7500
0,,36,23,13,7,0.6389
0,,34,23,11,7,0.6765
0,,33,24,9,7,0.7273
0,,37,23,14,7,0.6216
0,,36,22,14,7,0.6111
0,,38,22,16,7,0.5789
0,,35,18,17,7,0.5143
0,,33,22,11,7,0.6667
0,,38,23,15,7,0.6053
0,,39,25,14,7,0.6410
0,,34,18,16,7,0.5294
0,,30,13,17,7,0.4333
0,,34,24,10,7,0.7059
0,,35,18,17,7,0.5143
0,,30,7,23,7,0.2333
0,,35,20,15,7,0.5714
0,,33,13,20,7,0.3939
0,,33,14,19,7,0.4242
0,,35,18,17,7,0.5143
0,,38,23,15,7,0.6053
0,,30,16,14,7,0.5333
0,,37,20,17,7,0.5405
0,,30,17,13,7,0.5667
0,,31,15,16,7,0.4839
0,,29,20,9,7,0.6897
0,,32,23,9,7,0.7188
0,,34,23,11,7,0.6765
0,,30,16,14,7,0.5333
0,,34,19,15,7,0.5588
0,,35,18,17,7,0.5143
0,,36,18,18,7,0.5000
0,,40,20,20,7,0.5000
0,,36,24,12,7,0.6667
0,,40,20,20,7,0.5000
0,,37,21,16,7,0.5676
0,,38,24,14,7,0.6316
0,,39,25,14,7,0.6410
0,,33,25,8,7,0.7576
0,,36,21,15,7,0.5833
0,,39,20,19,7,0.5128
0,,39,21,18,7,0.5385
0,,35,21,14,7,0.6000
0,,36,20,16,7,0.5556
0,,38,28,10,7,0.7368
0,,39,24,15,7,0.6154
0,,42,25,17,7,0.5952
0,,40,27,13,7,0.6750
0,,37,24,13,7,0.6486
0,,35,23,12,7,0.6571
0,,39,23,16,7,0.5897
0,,38,25,13,7,0.6579
0,,38,27,11,7,0.7105
0,,35,21,14,7,0.6000
0,,36,24,12,7,0.6667
0,,37,24,13,7,0.6486
0,,37,18,19,7,0.4865
0,,39,25,14,7,0.6410
0,,39,22,17,7,0.5641
0,,38,21,17,7,0.5526
0,,35,19,16,7,0.5429
0,,35,18,17,7,0.5143
0,,34,20,14,7,0.5882
0,,37,20,17,7,0.5405
0,,36,15,21,7,0.4167
0,,39,19,20,7,0.4872
0,,33,19,14,7,0.5758
0,,33,19,14,7,0.5758
0,,35,22,13,7,0.6286
0,,39,22,17,7,0.5641
0,,31,18,13,7,0.5806
0,,29,17,12,7,0.5862
0,,29,14,15,7,0.4828
0,,31,18,13,7,0.5806
0,,30,10,20,7,0.3333
0,,34,8,26,7,0.2353
0,,35,14,21,7,0.4000
0,,33,16,17,7,0.4848
0,,36,24,12,7,0.6667
0,,34,18,16,7,0.5294
0,,31,19,12,7,0.6129
0,,37,19,18,7,0.5135
0,,33,20,13,7,0.6061
0,,27,19,8,7,0.7037
0,,32,14,18,7,0.4375
0,,34,23,11,7,0.6765
0,,33,19,14,7,0.5758
0,,32,20,12,7,0.6250
0,,34,19,15,7,0.5588
0,,34,17,17,7,0.5000
0,,37,21,16,7,0.5676
0,,35,21,14,7,0.6000
0,,39,25,14,7,0.6410
0,,35,19,16,7,0.5429
0,,38,22,16,7,0.5789
0,,34,24,10,7,0.7059
0,,36,22,14,7,0.6111
0,,36,22,14,7,0.6111
0,,36,26,10,7,0.7222
0,,37,22,15,7,0.5946
0,,36,24,12,7,0.6667
0,,36,22,14,7,0.6111
0,,37,22,15,7,0.5946
0,,38,27,11,7,0.7105
0,,38,27,11,7,0.7105
0,,41,26,15,7,0.6341
0,,38,20,18,7,0.5263
0,,38,18,20,7,0.4737
0,,38,21,17,7,0.5526
0,,37,17,20,7,0.4595
0,,34,23,11,7,0.6765
0,,38,20,18,7,0.5263
0,,32,22,10,7,0.6875
